Id,SalePrice
1621,137898.4722041156
1622,134894.58582658903
1623,263334.9205861865
1624,195587.13257651913
1625,122221.88707762207
1626,181465.01424228802
1627,180915.00313660823
1628,282645.14881890774
1629,181149.6382264987
1630,349502.8683912668
1631,232739.75625519076
1632,253620.37060250968
1633,167767.8050362856
1634,179325.90919285995
1635,168205.69488818586
1636,153008.1868444113
1637,181584.66433847928
1638,184613.8467932427
1639,192117.96899916956
1640,262027.35812088498
1641,184579.09308207562
1642,225932.36655660433
1643,245711.91544060092
1644,234199.23576866224
1645,186107.81000183953
1646,150506.79914544214
1647,173024.11455201867
1648,142629.33312380651
1649,127590.22317307023
1650,98943.68121600678
1651,113994.48808318158
1652,107754.91616830468
1653,107546.82731937649
1654,157985.11669857442
1655,158414.3192640457
1656,158705.2038776524
1657,160354.78545207277
1658,155650.4235683356
1659,128871.91168974192
1660,137059.37439515025
1661,456873.0895033423
1662,408857.701911252
1663,360856.8448159217
1664,538431.2714351639
1665,313743.9474271916
1666,300684.0281748378
1667,304164.77278022905
1668,317949.28743354056
1669,283530.5992406206
1670,322091.7245768186
1671,255503.26371365867
1672,431644.7205461141
1673,309007.159692589
1674,270883.6358955483
1675,196566.12035662998
1676,189597.61207512257
1677,213537.50238654553
1678,420962.1697007298
1679,354225.70981879777
1680,337842.46336607076
1681,258228.02896896502
1682,279486.9449733505
1683,198432.88402983244
1684,185941.91031863604
1685,171638.2516037904
1686,176206.25144426207
1687,171017.82188646137
1688,195546.63983669982
1689,194936.37908718287
1690,188723.98677027723
1691,178084.11857364333
1692,251371.10914711942
1693,164378.13533345156
1694,174473.04391878395
1695,170046.51809536794
1696,267708.5895182171
1697,172064.52082195878
1698,365761.66683699744
1699,339825.32375875686
1700,222397.10871206058
1701,272741.1230405601
1702,265638.63164724514
1703,269114.6342205352
1704,278908.74163411604
1705,230394.35108491502
1706,438870.9842644214
1707,214499.58284069886
1708,206899.24553931685
1709,282719.6589857416
1710,234563.48372039566
1711,249783.0225777913
1712,290568.4063205619
1713,251364.93827756195
1714,219985.8048928181
1715,197226.43113155288
1716,179801.13061465984
1717,177184.30131614956
1718,147312.4698098651
1719,198688.6664335219
1720,234044.70489571683
1721,174108.46030367716
1722,133003.173350432
1723,145446.00586508046
1724,221795.01261247465
1725,222040.70045026927
1726,160484.45792606758
1727,168554.66866631896
1728,173741.2787896284
1729,152387.34690129093
1730,168451.34969617776
1731,120410.37822007782
1732,124653.4277021314
1733,116891.85690476312
1734,108826.04674894625
1735,117578.8470132112
1736,117351.78686780615
1737,328124.8010286688
1738,215108.9673366212
1739,352657.7410376017
1740,239799.3154548331
1741,182538.79490188314
1742,173904.6091295536
1743,179098.47318284184
1744,262929.5049872328
1745,243728.10551290392
1746,231473.22242454556
1747,214792.81383858647
1748,228436.10044101358
1749,154198.98420866727
1750,130118.64836677886
1751,219486.24968080502
1752,117645.50204854448
1753,169451.62133175586
1754,194473.28402030843
1755,165384.87715163504
1756,118841.06362365659
1757,113341.91856482431
1758,146050.10251444584
1759,162866.50003717552
1760,155112.44237178063
1761,140932.47594018187
1762,179215.42920137948
1763,176269.713937818
1764,118994.11388185261
1765,192159.3637096729
1766,174519.4324618581
1767,194989.39828704813
1768,131525.25294284246
1769,192742.2410312194
1770,131091.63435071142
1771,108106.45554713531
1772,144242.33508608578
1773,105516.80693154715
1774,188932.9704049742
1775,135091.15819414004
1776,120488.57492985693
1777,109178.29662151755
1778,121942.21665827351
1779,109320.76730537493
1780,171205.9631897622
1781,132885.35884866706
1782,88585.62410943124
1783,120507.55765990789
1784,86299.97303222147
1785,110364.01731134334
1786,164918.01609062246
1787,145132.77885601242
1788,66258.60521862611
1789,102611.09942088836
1790,67720.22438999842
1791,243902.87534398536
1792,160582.14543764238
1793,151507.10208198155
1794,134815.35367299107
1795,136776.01737669864
1796,122527.23962109988
1797,121579.40426614055
1798,123932.36057752771
1799,105244.00329614578
1800,118697.98337188103
1801,121910.76021167776
1802,137095.71683051094
1803,171345.72847319642
1804,120058.36069447242
1805,139814.95746642465
1806,130712.79597785434
1807,154267.34655071062
1808,104824.82470703531
1809,101451.28174765351
1810,131046.71453929617
1811,101772.63296864374
1812,107917.40836693071
1813,118056.12641831355
1814,88893.62055831647
1815,63391.344793847624
1816,93862.97885486603
1817,109848.48119085225
1818,144708.55244105018
1819,121728.05468405822
1820,84398.7559857789
1821,111936.50465411528
1822,137559.0170282487
1823,53886.63442139028
1824,141472.42652344343
1825,125209.49001576041
1826,107549.43158097418
1827,97566.19761667414
1828,138061.41301768672
1829,144998.39175239843
1830,149960.77252835716
1831,152300.6094204472
1832,119964.50171503036
1833,131960.57821709703
1834,117685.17523522911
1835,145760.4789788215
1836,134777.54299905014
1837,70525.30748567604
1838,110886.30992603803
1839,93815.57019663641
1840,112947.65977976724
1841,127665.40715329749
1842,105155.43509159556
1843,116348.38246657442
1844,142328.39714723424
1845,147535.23771441175
1846,157196.37885974706
1847,180690.83550185067
1848,69388.36527393249
1849,103625.76838757224
1850,119958.87810352624
1851,147627.3758592485
1852,123497.68562699798
1853,123350.74226851009
1854,163623.33060160288
1855,151156.5051958421
1856,216599.007533932
1857,129895.5517893628
1858,144615.84855300482
1859,118355.85463133577
1860,145094.29252990056
1861,117605.33166078266
1862,314975.45150362415
1863,314975.45150362415
1864,314975.45150362415
1865,309464.8795307519
1866,278165.3243840899
1867,249725.72808303163
1868,284313.67548595724
1869,200059.48988933742
1870,215380.17873560268
1871,248772.468108646
1872,171262.27115737746
1873,248453.5847299662
1874,129980.14567052772
1875,204010.59982021607
1876,191922.22730535484
1877,200237.95037733825
1878,186000.09438927486
1879,123765.9798014833
1880,128638.35487936101
1881,227140.18204421143
1882,269417.7235010885
1883,183671.1359239949
1884,212592.4415650328
1885,235438.93689703752
1886,275752.02730816463
1887,208642.56546807743
1888,261771.9874917604
1889,167877.20570050346
1890,112566.40799027606
1891,136258.24834767682
1892,101312.18411719822
1893,130474.48740825405
1894,150182.88418969393
1895,146525.12513833202
1896,124804.88913057397
1897,115110.61660289811
1898,129277.32705331172
1899,150395.31807063436
1900,154057.20470606058
1901,170355.45632796088
1902,155280.43195636122
1903,260582.44631379578
1904,124088.3538311453
1905,207344.3866675974
1906,156512.0393460489
1907,227215.13164966373
1908,132937.65780848838
1909,137678.20410517912
1910,140465.27293616263
1911,203764.47613157146
1912,310945.93994532165
1913,130304.14795512984
1914,74469.889789378
1915,290497.0307797055
1916,59057.793747598786
1917,266040.2295311423
1918,134510.14115245175
1919,154408.56386670592
1920,152538.85001717004
1921,365246.3167419912
1922,286443.629696884
1923,211724.90796544543
1924,218949.95191237977
1925,197288.1878379481
1926,349106.4237151467
1927,122248.8343735058
1928,154486.74844167556
1929,113104.02194752543
1930,131287.60098040453
1931,134258.99391343462
1932,138826.69346375263
1933,154747.31556248275
1934,178003.50860274865
1935,162258.49272459061
1936,175420.15791970812
1937,167373.5387315913
1938,148540.30434658437
1939,270945.57065533265
1940,214611.5043286141
1941,155603.45823117238
1942,172116.40056725632
1943,222309.8609104676
1944,327896.0997548473
1945,337135.3031185382
1946,190889.99174500216
1947,300041.4776649358
1948,151246.0474132997
1949,222750.17105709552
1950,173020.97865310305
1951,269661.28349168354
1952,226380.5203829283
1953,147568.03937161653
1954,204900.40438519046
1955,135709.36625682164
1956,335051.3031901518
1957,175641.9625407048
1958,290308.9666371961
1959,162920.83769233598
1960,110036.004380028
1961,124918.7905628202
1962,107895.6007890188
1963,106281.07010891942
1964,109991.90858791019
1965,152210.0331080965
1966,149693.54669165993
1967,272726.38325191167
1968,404337.7499595351
1969,348770.380720232
1970,367977.2746855335
1971,480156.16010182345
1972,354717.65933767613
1973,282403.0949193942
1974,308367.26241517963
1975,504386.8621569011
1976,270036.44596526923
1977,356303.3417914655
1978,379065.9760603076
1979,323079.87758121087
1980,214152.54379099724
1981,342695.9814137832
1982,230241.5728441135
1983,228070.0783756186
1984,193739.72978672644
1985,204870.9685752035
1986,211428.31264656232
1987,182779.57878863183
1988,173844.45760982324
1989,201184.30909733038
1990,220035.50856590286
1991,205467.1237878113
1992,215770.93981567535
1993,177914.41735097996
1994,248513.2326124096
1995,197644.732820152
1996,274714.44094917894
1997,340292.8845345509
1998,318570.47187531303
1999,257654.94850968936
2000,325780.89364200644
2001,263529.5093255037
2002,244836.26628566367
2003,270782.61350110767
2004,272069.3934682679
2005,239026.43149637288
2006,229864.67124475
2007,276829.38946658076
2008,195292.92550826853
2009,176248.0373793939
2010,189489.62632691872
2011,148690.5186703579
2012,174468.25312305242
2013,164954.5439847412
2014,170129.5174442379
2015,171684.3093154988
2016,172457.55189445917
2017,191362.2803521772
2018,130233.75433390547
2019,121409.63793324686
2020,118495.70561221654
2021,103426.21363783655
2022,201959.20089214118
2023,165119.3760542513
2024,269514.0143453476
2025,401902.83271804923
2026,190943.7488611583
2027,155986.92383546653
2028,158708.8790369526
2029,171089.66136119276
2030,274071.5428345456
2031,240820.09283209092
2032,250401.66991146308
2033,267502.9518681689
2034,179941.32831408377
2035,216447.07381717575
2036,214652.75327654489
2037,215960.14942326306
2038,330862.65161298274
2039,224062.63011117178
2040,331641.80690561666
2041,245008.26688364267
2042,216866.3045390522
2043,169111.8391061978
2044,172441.49459027537
2045,207862.3866889649
2046,169595.51621590104
2047,144630.42458826507
2048,125503.09076635749
2049,165489.827672655
2050,181202.19530239445
2051,102635.85300338997
2052,120838.60470172083
2053,130473.92933771196
2054,90982.09141079368
2055,154331.02425191493
2056,126228.08520053964
2057,123912.183141871
2058,198372.64108959518
2059,143475.61546535042
2060,143852.337595906
2061,184344.43576661075
2062,125708.84674104772
2063,111962.89914986964
2064,137700.44613081386
2065,125035.38389294504
2066,183677.09485706707
2067,128208.8118904945
2068,184738.04376984274
2069,84294.8443269418
2070,107872.07141656075
2071,86909.301451754
2072,145412.42499487076
2073,137172.72234971065
2074,179238.363815348
2075,139176.95110162196
2076,109460.58194884386
2077,138506.07454429893
2078,114780.58795662473
2079,140464.9204024769
2080,130511.74319964978
2081,136991.9927793738
2082,134098.10199374883
2083,145362.01694898336
2084,111481.92736844768
2085,130952.69127434217
2086,108527.61530770488
2087,124264.34730895297
2088,109021.53490169517
2089,95397.85119672534
2090,124898.62980930487
2091,103755.05806554631
2092,123856.8139668447
2093,135716.17751479612
2094,122062.46194646682
2095,149818.51669521848
2096,91014.88534992652
2097,90530.30682224713
2098,147335.82137388573
2099,58042.85329806334
2100,84211.99649594814
2101,122302.84828399504
2102,132681.1100306264
2103,92150.88950008104
2104,159330.42158416795
2105,105740.53058259338
2106,78656.0675591644
2107,206446.79668730637
2108,114158.21591317964
2109,106101.42013864803
2110,122102.74144245556
2111,139917.2162142265
2112,145174.52806483716
2113,117200.29108027898
2114,115391.41650089016
2115,157341.5474992143
2116,119643.58072995143
2117,138642.24510950796
2118,133337.5296991271
2119,120652.18599066211
2120,112550.08499823052
2121,76445.50723931678
2122,104003.13571852664
2123,93920.43134527655
2124,195966.9772171035
2125,142681.33574451072
2126,147393.86935816938
2127,151535.32667874443
2128,130795.12208234803
2129,101289.47142281677
2130,111047.52830238643
2131,149907.62773043264
2132,105121.28229335893
2133,113656.7790865631
2134,97339.92838375106
2135,74449.21780132997
2136,78058.74875483739
2137,107811.46968371302
2138,119151.88177732711
2139,158016.74244979268
2140,125412.40314053658
2141,142005.5784915031
2142,130031.30037086774
2143,143632.76946153177
2144,121462.48855814144
2145,123805.90874768482
2146,156105.61127607382
2147,164389.55933950745
2148,138653.8518106571
2149,135369.45608102376
2150,232809.28848585434
2151,133076.98571601298
2152,147592.79831020598
2153,152005.65290702146
2154,105771.40560770452
2155,119136.12563255444
2156,262309.3860972055
2157,215431.01212876604
2158,225410.12654873944
2159,210709.04563708525
2160,189818.94558198133
2161,266310.1368660949
2162,358417.72811619076
2163,336099.10360784706
2164,234113.0945202114
2165,198801.85998002617
2166,141476.9756533015
2167,208388.55757303082
2168,184548.44308010302
2169,194053.49621180847
2170,208749.5143117791
2171,141362.55948544366
2172,126714.6273663485
2173,154936.9962819992
2174,253629.66008871584
2175,298887.98779252515
2176,285256.4724825657
2177,261495.92069721004
2178,228159.59213875045
2179,145236.2487422899
2180,205951.3188174816
2181,206161.6016281014
2182,228861.99295261112
2183,199177.97396169975
2184,107062.51984793761
2185,99877.22590850871
2186,153275.31752933556
2187,137835.53787625922
2188,152490.51630874042
2189,245315.35657407754
2190,85344.5220103185
2191,87682.92731317677
2192,92321.74648452205
2193,86955.93325833787
2194,93624.71165150616
2195,103411.50085939167
2196,82977.01707949836
2197,109192.07722128043
2198,156499.65146504508
2199,157744.31578514347
2200,147554.25696809206
2201,145383.44642837936
2202,187659.4977042888
2203,174070.45104114228
2204,172214.23217353
2205,141743.5407989688
2206,158054.48553195686
2207,208625.42804704583
2208,235855.03342892652
2209,224959.91042233765
2210,132155.3281566542
2211,101678.34631151686
2212,106565.28679344559
2213,95196.0264485918
2214,124491.40950351454
2215,89257.17004134684
2216,138667.98789834147
2217,53658.373778178364
2218,81714.02419201544
2219,80048.0392522107
2220,80625.33010108708
2221,290620.8062531448
2222,250153.0113254324
2223,254422.31618258922
2224,215470.40256289093
2225,114723.88145130921
2226,175505.70033056935
2227,206591.8369149681
2228,246286.09363505346
2229,251078.37099292487
2230,145685.5275149762
2231,214696.2965779941
2232,198316.6850221322
2233,176502.1394732933
2234,236292.01945214253
2235,211876.58220854626
2236,277128.96319620707
2237,318732.12976850546
2238,175257.90964773874
2239,115699.8490998231
2240,158455.55556059943
2241,127014.51102995916
2242,120141.64988246051
2243,121640.61359705761
2244,94343.72032408972
2245,95890.86361099515
2246,131761.65897868742
2247,105430.93920792319
2248,115228.03262405007
2249,117934.8218155103
2250,125413.6287183551
2251,110669.8346464855
2252,191273.3114826742
2253,153995.09352443274
2254,167690.39271701573
2255,162117.65623074886
2256,179882.48192539296
2257,220631.5457934153
2258,174127.42063256225
2259,180006.048513427
2260,145203.3136506448
2261,196620.4059261755
2262,229384.70018041352
2263,330737.1367955126
2264,491390.43008119107
2265,146470.62596423377
2266,285997.4026415847
2267,356304.6463043243
2268,391080.4233915059
2269,140315.8256583594
2270,173968.6433083438
2271,207093.7430197641
2272,199290.47455046806
2273,154839.38757092378
2274,170638.32568555677
2275,168272.1256244085
2276,179859.6026172439
2277,174412.43104525472
2278,145023.06223141588
2279,117402.25000856847
2280,108447.49637200925
2281,180899.86114316602
2282,177989.44874494337
2283,112018.23419023244
2284,119389.89020846867
2285,142197.67816365464
2286,113619.00919749241
2287,343183.091798483
2288,300144.9961553151
2289,333780.53305525536
2290,445846.84198215517
2291,343923.40084358695
2292,406411.0842583631
2293,487436.3310001392
2294,420897.008664102
2295,468386.1227960351
2296,319288.49740383815
2297,301227.1870556994
2298,325639.3172359095
2299,410649.8853652787
2300,322397.73495269974
2301,272250.50272045215
2302,243328.55010713104
2303,261090.5842552359
2304,278197.5222281259
2305,204496.9769782179
2306,194190.08527584458
2307,196843.52713537932
2308,253458.38192105584
2309,277496.7601561578
2310,234886.29260384233
2311,214534.28653855348
2312,174394.75275982835
2313,176510.26574491753
2314,184642.7132991893
2315,180657.02215141928
2316,205961.0002810387
2317,175834.73016016473
2318,175956.59140244985
2319,186911.79658817628
2320,194922.8318299815
2321,210890.71839517535
2322,189933.99915218266
2323,161369.2025445318
2324,147748.48174272443
2325,223096.95075070087
2326,166395.8923816047
2327,215566.91608785707
2328,218354.10383625238
2329,187395.3795828961
2330,185147.52346779167
2331,377553.0585013392
2332,427637.2172506757
2333,341049.9789793262
2334,282970.47718485957
2335,269180.1393309645
2336,334189.4445860987
2337,209481.76004592533
2338,272731.9065045144
2339,211493.90576905262
2340,382626.74692119146
2341,230517.2195690647
2342,236263.47546798486
2343,218916.21330684016
2344,204673.492498771
2345,259843.33532263766
2346,209427.25786619587
2347,210376.3942788993
2348,221528.98583292696
2349,169079.75497583326
2350,273175.55761440995
2351,265627.0714219326
2352,273233.01889005717
2353,269010.0958842089
2354,151321.79438359098
2355,154512.04666731146
2356,146144.5053701354
2357,203587.65777221252
2358,181794.08877474177
2359,149279.93722962844
2360,122111.24999565573
2361,136983.94880851667
2362,286992.09377744823
2363,138450.17868398098
2364,136648.6822095981
2365,226752.23195140588
2366,207522.38124933137
2367,249090.4684751537
2368,220313.03827640563
2369,249335.78636150208
2370,175396.04790844934
2371,173108.16475643142
2372,197453.97051882077
2373,273072.36005914066
2374,304492.2798523711
2375,251365.02529188318
2376,307781.942027112
2377,390822.7309958783
2378,142064.0637800322
2379,218110.7881066333
2380,142842.72161142703
2381,157887.916723951
2382,192038.8158512217
2383,213575.76531944756
2384,230097.4852124699
2385,137110.8452795981
2386,134330.64580734092
2387,126543.43055418093
2388,110648.47775536517
2389,133655.81202838497
2390,139956.20503229817
2391,132149.85682567023
2392,116690.3168280714
2393,168161.03731211007
2394,143242.65186338325
2395,196186.91455806294
2396,159951.94836131652
2397,193715.81222218723
2398,114864.91436797476
2399,79549.92173581474
2400,76489.57506673127
2401,109298.49529156991
2402,125551.62347668181
2403,177622.03448976748
2404,141199.38780063795
2405,164211.90932742102
2406,126669.31781563352
2407,122164.03818704115
2408,132878.28324875186
2409,137085.4140845071
2410,200764.91205399795
2411,115856.4166486694
2412,148166.76066403877
2413,135165.07710405393
2414,123185.12084476711
2415,164172.60894789954
2416,132968.68982064468
2417,134746.26575606214
2418,118441.11040716754
2419,136153.32038990065
2420,125988.12873207418
2421,141802.0343545823
2422,109564.1751039005
2423,97785.49901633433
2424,162093.5704957137
2425,173400.409161808
2426,100906.94927289936
2427,106323.2205863117
2428,173756.87749155005
2429,102967.36310739728
2430,133275.27492663407
2431,120429.45942559904
2432,124241.40461142448
2433,136575.33914687086
2434,119174.62673498392
2435,144846.02638862515
2436,101102.41738540698
2437,115683.42038405166
2438,120465.8384354167
2439,107229.99602523597
2440,129935.63042800351
2441,111269.34824410133
2442,107935.57247776695
2443,124523.96596139146
2444,111972.57861133074
2445,91410.30376700536
2446,125138.54826500408
2447,165620.9466840592
2448,121748.89163065595
2449,110560.1582808449
2450,128514.7003222877
2451,123518.18182537386
2452,183216.1648386392
2453,87946.95896068103
2454,100044.09378739356
2455,114830.10153943163
2456,131135.81872947002
2457,117011.18101932156
2458,134794.00067847932
2459,109097.78797077968
2460,149995.66509885804
2461,119447.17276316637
2462,132082.11219528434
2463,124571.05738924353
2464,166279.6343508768
2465,136301.45809698317
2466,105308.99595267474
2467,143204.4911553388
2468,93567.15376252712
2469,102495.00461917916
2470,166346.1324421094
2471,168481.1839562357
2472,165272.03850045198
2473,92808.64053241338
2474,82640.7297681138
2475,227233.635658178
2476,119496.90738639621
2477,123161.82065056151
2478,155078.963718486
2479,121912.00150391945
2480,136674.2541943398
2481,128126.03230977168
2482,125018.45764839636
2483,120150.9463137468
2484,130764.9505904218
2485,120656.70004666784
2486,149123.8449250392
2487,188162.1189732433
2488,156938.44434239305
2489,155146.98225946884
2490,141375.73076475385
2491,99815.0904792333
2492,199496.2365708063
2493,122319.03515206862
2494,150851.10570896155
2495,102855.0826713495
2496,253684.08005773491
2497,151252.85908932314
2498,113920.79652763733
2499,89929.87611999927
2500,122569.39966883812
2501,132665.1944690604
2502,138791.96761576028
2503,107863.79128273421
2504,189342.27570010157
2505,208647.13236813497
2506,278471.4413836339
2507,342786.01771904685
2508,278471.4413836339
2509,228255.6183761864
2510,238844.11317138845
2511,188571.27592771052
2512,201302.20717209717
2513,208405.1909920571
2514,256399.4149730641
2515,143570.62462933696
2516,156750.16106691936
2517,132611.37996792098
2518,139827.40782340147
2519,219472.99595588894
2520,206780.8938504296
2521,196818.68903663152
2522,218045.8252950405
2523,111997.78570942841
2524,140218.4945666603
2525,140877.55076854138
2526,138852.1916556706
2527,123171.77543784902
2528,126428.42627794447
2529,125153.37862868406
2530,105671.04193590218
2531,233953.63651186522
2532,227304.31282617265
2533,201934.5804628447
2534,242402.9396266607
2535,309948.5989801977
2536,232248.9714863913
2537,220961.3903743054
2538,195065.58948903732
2539,177530.3485294004
2540,195376.47796328538
2541,192938.51378608914
2542,160438.3564520382
2543,106133.62271781768
2544,120128.88356067157
2545,130126.96055046628
2546,146717.55936787048
2547,142378.9541617682
2548,151866.235240112
2549,143687.75072237852
2550,1541129.7527848857
2551,139201.25552968922
2552,114823.50375452136
2553,86721.79756462695
2554,102017.57824374015
2555,111838.00689864656
2556,99467.7357321687
2557,89444.48567819803
2558,168548.94895798416
2559,148838.7410040474
2560,144965.9470728789
2561,150273.53572947255
2562,148022.73489354755
2563,154974.37098540957
2564,190141.30243812944
2565,132871.08258562718
2566,136897.76646778698
2567,140763.01224946333
2568,227008.55083489642
2569,207203.79523398713
2570,132653.03859056387
2571,191718.22912504195
2572,164069.64341946915
2573,251967.01351154817
2574,289839.6266545693
2575,117676.48092248297
2576,105898.92776003513
2577,102412.29824597732
2578,88061.9307839854
2579,63098.30579170071
2580,114736.35594382761
2581,92645.70190638384
2582,88460.21887337344
2583,278183.17469898757
2584,161207.48102873313
2585,181556.2534041626
2586,205018.728339588
2587,205150.1481667982
2588,140029.13535878254
2589,146909.57254758006
2590,218900.56042928074
2591,200742.5452783014
2592,243239.63895743986
2593,258353.2987429031
2594,183714.39758980306
2595,210574.83310168853
2596,303885.5827302039
2597,185401.66635380674
2598,272289.3330291899
2599,362933.19777255
2600,137227.8562586231
2601,148079.04361682173
2602,97244.73806645894
2603,92962.95691139219
2604,91822.52657888351
2605,95927.63144723105
2606,135949.12637989514
2607,167869.43806758552
2608,180035.86901820434
2609,149978.59323673535
2610,105831.24314358979
2611,116061.63573436381
2612,142699.19911615778
2613,117716.81353598736
2614,120662.60304011317
2615,154309.89383215876
2616,144806.3032024797
2617,198542.96591662796
2618,163236.91263130563
2619,233460.91523012109
2620,174361.19877775095
2621,178719.5476933328
2622,187379.0240245769
2623,253058.46588470263
2624,302318.8815041881
2625,366803.8743157425
2626,164003.2619189301
2627,204806.71454036084
2628,423668.0891306847
2629,553427.4490423677
2630,372969.0336294647
2631,491268.5513928197
2632,424167.23548291536
2633,302807.6718544074
2634,364416.75039108103
2635,154107.9388628654
2636,200491.8641477067
2637,164952.10951242023
2638,271893.5838089193
2639,175541.81033864102
2640,147339.4929148956
2641,114208.42207545065
2642,181295.9509209317
2643,118450.06152391521
2644,128676.27221901559
2645,109096.0911332603
2646,106340.82561649039
2647,109440.68752786826
2648,145199.69139488632
2649,140955.68155590448
2650,141504.67261487324
2651,156896.41152221366
2652,425364.48245739756
2653,271698.06637210125
2654,265189.9600261353
2655,335008.4250009913
2656,340415.0273813526
2657,340154.9530726472
2658,304075.749742502
2659,300867.84341902833
2660,352790.25325755577
2661,336133.261709144
2662,321260.05720854434
2663,286558.96042932983
2664,272845.22290783434
2665,324594.6845651897
2666,304871.00545354874
2667,178397.1984052024
2668,186753.69238869817
2669,183228.6992868949
2670,307734.59995685256
2671,185076.88921196517
2672,176800.67754827545
2673,195091.73953374426
2674,193828.42738113875
2675,172007.74722205973
2676,195228.30849391472
2677,196276.94073496314
2678,265274.6218893234
2679,269643.0390688346
2680,300291.25097772974
2681,411196.3405839891
2682,353638.8031852527
2683,502783.9893828015
2684,327151.5760404407
2685,345565.2497405639
2686,270542.0783452967
2687,285515.0325182391
2688,241449.80107224052
2689,215701.0948382363
2690,401701.8020560371
2691,187651.84309331488
2692,145230.8652525845
2693,199966.1667992831
2694,151397.5543006359
2695,191048.3638960296
2696,184189.3176686163
2697,184763.3250943299
2698,147680.05065308866
2699,173513.20263543347
2700,161721.67134296108
2701,150198.9506270024
2702,130792.68396208774
2703,149199.39104777432
2704,141731.01511966708
2705,124470.53422275174
2706,111253.93829169843
2707,124783.99673570348
2708,127080.30482224264
2709,112588.20272864318
2710,127992.25844149645
2711,355641.8981334476
2712,378060.20287528326
2713,192240.39682454235
2714,168827.46240505445
2715,174434.76050462484
2716,159456.04723657243
2717,172382.72417069107
2718,243291.2706615763
2719,138466.42808910838
2720,171505.7060703571
2721,134045.64886580614
2722,162586.17385758864
2723,129829.0032619555
2724,118462.80058342674
2725,126442.86833438203
2726,132165.64817398402
2727,153752.97608841988
2728,166929.15540569092
2729,146146.74613449746
2730,138265.34946094305
2731,120418.85535238349
2732,125213.20623173333
2733,160419.26151654604
2734,169722.61084885834
